zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std,Gender
0.139676808,0.010413354,2.680237424,0.221793895,0.190013807,1.210268532,0.005121987,0.256637168,-27.49544703,1.643555787,-0.797026052,-0.339691674,-0.400097365,0.161170054,0.280172626,-0.094426238,-0.058423033,0.04062861,-0.077670582,0.011219056,0.053578419,0.011989007,0.00703843,0.019502271,0.019226697,0.014159846,0.015584274,0.016411273,0.011170147,0.008576711,0.008620875,0.013778612,0.010150752,0.014371686,male
0.156195244,0.005702674,2.623357119,0.23728079,0.199506447,1.193247004,0.004924026,0.261363636,-29.033737,1.753959875,-0.613500367,-0.357548013,-0.476752639,0.044404092,0.222658232,-0.036249584,0.0250151,0.056159195,-0.088974693,0.033113613,0.029251291,0.017388521,0.01018797,0.016743945,0.018976682,0.012948563,0.015558489,0.016226132,0.009095684,0.008247919,0.010794769,0.015944134,0.011208395,0.015232577,male
0.123704354,0.008866355,2.663359218,0.206914466,0.188882799,1.079322818,0.005957502,0.21410221,-28.02502469,1.967820104,-0.906283578,-0.217808796,-0.276691996,0.133517457,0.207484918,-0.116416788,-0.027308348,0.010512265,-0.081876908,-0.021102773,0.020374866,0.016278551,0.007075191,0.018870469,0.015693389,0.019909588,0.016403703,0.0204926,0.007083076,0.00972834,0.009489562,0.020301594,0.011860149,0.016570227,male
0.14961009,0.008020829,2.787066906,0.229005142,0.201596021,1.087702278,0.006317568,0.241126374,-27.93731146,2.106894909,-0.702317313,-0.350676635,-0.272304673,-0.006408077,0.150572028,0.00843224,0.009035945,-0.034409828,-0.004389896,0.006830189,-0.020680315,0.016684953,0.010568088,0.019019623,0.015199089,0.023010325,0.014500436,0.01531015,0.004977376,0.009338574,0.01071837,0.016423258,0.008413707,0.01581111,male
0.16928377,0.013432348,2.743174679,0.253752646,0.211237841,1.364022304,0.00487495,0.316443299,-26.79902189,1.813649818,-0.691967235,-0.385194239,-0.064858255,-0.117122201,0.200299214,0.04517097,-0.004960046,0.08611843,-0.118145683,0.043849209,-0.012192728,0.016865483,0.007924083,0.023318728,0.013299327,0.015433038,0.009306478,0.019090228,0.006880939,0.007181932,0.01001743,0.019632041,0.010473596,0.013763236,male
0.141125067,0.007745398,2.857799223,0.236172335,0.203702984,1.308531005,0.003927577,0.2896875,-26.99148481,1.695230314,-0.104304781,-0.239508258,-0.432845623,0.152257674,0.123733437,-0.099591345,0.109263125,-0.005573731,-0.099859812,-0.007959245,-0.0126755,0.015238577,0.007911236,0.030640921,0.009539257,0.014513122,0.024489716,0.010356556,0.00368867,0.007500545,0.011700404,0.030713816,0.007140105,0.016759871,male
0.15098141,0.014962945,2.808202991,0.226680355,0.198987168,1.171075458,0.006063093,0.24625,-27.29592888,1.929585092,-1.106100953,-0.340517316,0.104958724,-0.101166137,0.171697019,-0.032808378,-0.137105413,0.080537861,-0.017682634,-0.016834767,0.014783456,0.019873534,0.005017508,0.018506544,0.013162434,0.010350779,0.015706479,0.017755458,0.011622903,0.018667321,0.010298708,0.016681842,0.008433479,0.01596263,male
0.183548019,0.00789598,2.800932631,0.258664342,0.203752992,1.360288156,0.004710657,0.310265487,-27.29947307,1.751483982,-0.890335047,-0.214864361,-0.198163442,-0.072533228,0.290878135,-0.076193034,0.047444935,-0.003939538,-0.099754575,0.008279497,0.030809868,0.019100442,0.011783897,0.016914676,0.010115789,0.018473318,0.008258265,0.021654496,0.007086483,0.006949799,0.00836951,0.009559695,0.008675852,0.013259782,male
0.15603764,0.011905506,2.653868643,0.233135134,0.195089155,1.293413303,0.005025024,0.263333333,-28.35611876,1.651825239,-0.779255278,-0.228649723,-0.17322843,0.067031782,0.166202686,-0.008177472,-0.056981802,-0.035845697,-0.125971827,-0.007080356,0.02359746,0.011413416,0.007022276,0.022719131,0.013885527,0.021455878,0.017971296,0.011885854,0.009062951,0.007166284,0.008215707,0.023781856,0.006564952,0.015726011,male
0.16124664,0.006353767,2.797785902,0.254747784,0.214086162,1.187995323,0.006937183,0.262110656,-27.63539068,1.820676053,-0.079202425,-0.158205224,-0.396429209,0.110354424,-0.334580219,0.051529817,0.052545722,0.026015205,-0.051814222,-0.049795749,0.058284,0.018855613,0.006953622,0.020344299,0.017604984,0.018358132,0.01410552,0.017247346,0.00325733,0.010778099,0.015311834,0.016631771,0.008998807,0.017003472,male
0.180670282,0.00514073,2.738117862,0.280034241,0.251842123,1.260116291,0.004022917,0.315777778,-27.04450669,1.779309808,-0.239528775,-0.066520989,-0.520810998,0.318302093,-0.114404246,0.119221042,0.028106688,0.039877808,-0.148490325,-0.075590539,0.036065089,0.03852329,0.009588938,0.035451499,0.011102182,0.01339912,0.005612976,0.014371175,0.003731684,0.008784127,0.008954848,0.017882202,0.009932142,0.018005301,male
0.217529374,0.011775104,2.659678977,0.332081351,0.257046021,1.470777728,0.00556761,0.403731343,-27.38482648,1.502137425,0.059362518,-0.196869531,-0.516719306,0.172442606,-0.159024054,0.030626577,0.118534164,0.1480511,-0.11210704,0.033795672,-0.049693204,0.01475929,0.009073947,0.018713525,0.008297132,0.011036953,0.011005159,0.014100343,0.002234838,0.009539114,0.013823229,0.026469041,0.00852901,0.014873765,male
0.245498314,0.006292829,2.680162667,0.338334503,0.245328877,1.50866031,0.004708269,0.416126126,-28.42801048,1.48226658,-0.245318158,-0.141475387,-0.311035744,0.074250948,-0.139183807,0.023712584,-0.018435888,0.104851881,-0.139232895,-0.04689196,0.046738238,0.012039446,0.007666394,0.022991678,0.010886929,0.011876612,0.012629192,0.020244831,0.004503163,0.01210839,0.007324864,0.015193853,0.007565617,0.014453031,male
0.171077668,0.00499737,2.804777663,0.274815262,0.235819865,1.298339309,0.005874139,0.295609756,-28.05369479,1.679230598,-0.567853535,0.028233102,-0.453131513,0.074848733,-0.131841098,0.11810137,-0.093866318,0.154407425,-0.179360252,0.008896298,0.101414695,0.014635552,0.007507948,0.019435465,0.015414918,0.015917348,0.012662946,0.01522032,0.003844882,0.012122776,0.015323691,0.018165423,0.008903414,0.015339014,male
0.254149463,0.009979885,2.741621447,0.33790252,0.253311625,1.51083552,0.005307755,0.411378505,-28.08114851,1.382143672,-0.121131377,-0.045787017,-0.580700898,0.073498824,-0.077024036,-0.001205085,0.114437049,0.104579489,-0.082952659,0.021273668,0.045594948,0.014161515,0.010581327,0.019879526,0.008462995,0.014298866,0.00745329,0.011983253,0.002615652,0.008171918,0.010629425,0.023134811,0.011689378,0.015173378,male
0.214004207,0.005786616,2.769747439,0.323479136,0.256721627,1.376489493,0.004965217,0.365345745,-28.38328627,1.684939824,0.144723083,-0.177483449,-0.477764999,0.083484421,-0.175088886,0.147875748,-0.011276454,0.060591616,-0.128873791,0.00604483,0.030105822,0.01529677,0.010469615,0.01857388,0.023010318,0.018510465,0.012127055,0.014775053,0.001512591,0.008133325,0.015330646,0.017547013,0.006339051,0.015740512,male
0.176698145,0.004831032,2.734971179,0.286289208,0.236686426,1.326548718,0.005330251,0.312293388,-27.95715512,1.581909425,-0.074945651,-0.012150411,-0.552087359,0.168911913,-0.244000073,0.034862205,0.134960996,0.01444688,-0.032761086,-0.025398052,0.037864738,0.018797001,0.009046025,0.02596079,0.015432225,0.014720173,0.013012899,0.010408963,0.001457489,0.009038982,0.011468393,0.014720237,0.009308898,0.016104448,male
0.305612279,0.004126045,2.877611938,0.394311131,0.264992654,1.551285357,0.00495519,0.496875,-30.24466843,1.313365282,-0.018736055,-0.139693756,-0.480126874,0.141695186,-0.069586526,0.027031533,0.071320851,0.060746192,-0.060705688,0.015955331,0.008978535,0.013970437,0.008712714,0.012998208,0.008894093,0.01065495,0.009836451,0.016699959,0.00200298,0.005835757,0.009114508,0.032244771,0.009168985,0.016492016,male
0.231774681,0.011630284,2.770528391,0.333833139,0.239483996,1.323552824,0.006261313,0.376860902,-27.48013881,1.388514448,0.23839756,-0.298987,-0.464587216,0.082418089,-0.25524763,0.055241354,0.046479789,0.09662719,-0.01751724,0.004899987,0.027542021,0.012760454,0.009935126,0.020654236,0.016481733,0.018318483,0.010227075,0.011387238,0.001712169,0.007394482,0.014732687,0.018317858,0.008824115,0.017889964,male
0.147762222,0.01467395,2.882485871,0.228716827,0.182092503,1.165600824,0.006422476,0.267054264,-27.14990724,1.565504512,-0.479893078,-0.333795572,-0.583062824,0.116655703,-0.140966064,-0.081464123,0.000999177,-0.179634899,0.065465365,-0.122263358,0.019931046,0.010229491,0.008542657,0.018773803,0.019063027,0.019496957,0.013771018,0.008193872,0.005183176,0.014626511,0.013705933,0.00952866,0.006580279,0.01632615,male
0.168810151,0.01625437,2.861154283,0.235032559,0.195349467,1.265447448,0.005089938,0.288728448,-26.57819746,1.33658772,-0.668395239,-0.302452795,-0.44638337,0.173037819,0.069668786,-0.066630036,-0.074208019,-0.097138272,-0.052744778,-0.025672597,-0.029452434,0.009524738,0.017705104,0.017417212,0.011220479,0.0128043,0.025652744,0.011843442,0.004826509,0.011559187,0.005993326,0.015175172,0.004994773,0.017634345,male
0.194364049,0.005071837,2.750947182,0.264040404,0.199864913,1.434763234,0.006331302,0.329667969,-28.93118333,1.411846945,-0.743530907,-0.165302649,-0.257120876,-0.091104082,0.078340417,-0.007610937,-0.047230853,-0.075447223,-0.003291538,-0.11017205,0.057163281,0.009071282,0.007333592,0.01871981,0.021613792,0.018470159,0.009552284,0.01521666,0.008826175,0.005893755,0.010573194,0.013171553,0.008497118,0.015275472,male
0.230672957,0.012718872,2.985840265,0.29907572,0.215299195,1.544863034,0.004907657,0.374340659,-27.66868291,1.051688117,-0.375512845,-0.358613628,-0.209466217,0.138424999,-0.030426184,-0.04665846,-0.098831012,-0.045767309,-0.06666701,0.019995363,-0.013932183,0.008608098,0.00725696,0.021400501,0.010502036,0.013921006,0.012324041,0.017885255,0.008507021,0.00740145,0.009126514,0.012000746,0.00464603,0.01459541,male
0.201158041,0.010390866,2.689087329,0.2680647,0.20564872,1.35333761,0.006460715,0.307087912,-28.91816323,1.405891618,-0.750164054,-0.329669765,-0.090634853,-0.202938851,0.02925973,0.0561652,-0.161035504,-0.049793256,-0.097659665,-0.08821773,0.008443978,0.011178751,0.01096959,0.016967214,0.013670025,0.024717304,0.012354271,0.009818724,0.003043681,0.006687538,0.007907843,0.015085702,0.008589738,0.015540405,male
0.187784731,0.005640251,2.783864143,0.248578097,0.190099864,1.35304751,0.005681217,0.284433333,-28.36850559,1.146572023,-0.811488334,-0.404850356,-0.337800105,0.027903672,0.003990373,-0.004555931,-0.015610731,-0.040174907,-0.058916628,-0.022744102,0.042095047,0.010975548,0.006727024,0.01814818,0.016766755,0.012023375,0.012175631,0.014120726,0.004119906,0.006600441,0.014251145,0.01175162,0.009560966,0.014233048,male
0.202830972,0.011104749,2.899291091,0.275467175,0.203718883,1.58460691,0.005459338,0.356039823,-27.82858652,1.219020261,-0.790235841,-0.368932355,-0.233981297,-0.064105225,-0.0653904,0.066603909,-0.074143687,-0.136249287,-0.039162335,-0.024815474,0.039644675,0.009449413,0.009158487,0.016818693,0.012268397,0.013340186,0.014528696,0.014660383,0.006349799,0.00782236,0.008740654,0.010886569,0.007387923,0.013276202,male
0.148056164,0.007369587,2.805946893,0.221689259,0.190027238,1.169888576,0.006559763,0.244160156,-28.06890637,1.636838904,-0.698525313,-0.35442775,-0.314923458,-0.078355214,-0.026840292,-0.063747345,0.013099138,-0.138164325,0.019455794,-0.010511233,0.036800187,0.008869154,0.013335679,0.017571073,0.016023178,0.017764869,0.013512467,0.013751418,0.004756583,0.00762171,0.012533393,0.01419186,0.008838012,0.015677715,male
0.186854945,0.009216853,2.785829579,0.253988259,0.199852375,1.443317323,0.005785519,0.314257246,-28.08523822,1.192585332,-0.798381303,-0.315984692,-0.299895331,0.091034802,0.046635256,-0.041639381,-0.103403243,-0.020122669,-0.159970622,-0.027150526,0.053149001,0.008788578,0.008410523,0.017841986,0.014068609,0.012162812,0.01563467,0.015466847,0.00513062,0.011233445,0.006987566,0.014122542,0.008087412,0.015125856,male
0.195613835,0.009007836,2.85462865,0.272610115,0.207585591,1.541620177,0.004730458,0.34671875,-28.71264174,1.15029258,-0.348792658,-0.429085543,-0.239847707,-0.010657756,-0.149788338,0.006802081,-0.035414398,-0.06530509,0.004589051,-0.071796198,0.011229657,0.011781167,0.010581974,0.019251792,0.015620411,0.011131396,0.007330103,0.015914878,0.005355845,0.009059924,0.010366004,0.018584991,0.007369012,0.015134945,male
0.162168171,0.00866581,2.810392409,0.252158528,0.195203691,1.168016177,0.006964848,0.282055921,-28.23724645,1.629409689,-0.47912495,-0.456839848,-0.180007182,-0.085353001,-0.011574977,-0.126107527,-0.030109429,0.007674184,-0.038562102,0.047118063,-0.038678045,0.016955596,0.007590249,0.019220395,0.010611405,0.014217962,0.011121683,0.015488732,0.005915813,0.013864037,0.011475855,0.011521567,0.009108764,0.015984237,male
0.143095536,0.013747835,2.642610017,0.223886997,0.197326359,1.188327234,0.006592491,0.257865854,-26.50344731,1.616566245,-0.706938124,-0.363832825,-0.30266362,0.176971456,-0.070614732,-0.108109722,-0.023046776,0.006824359,-0.077533428,0.020067717,-0.106308674,0.017974641,0.007092235,0.020353623,0.014498887,0.014519344,0.012018985,0.014566665,0.004899287,0.016913986,0.010226923,0.014277796,0.012253161,0.015433775,male
0.169498911,0.007092179,2.502974295,0.257346022,0.21004289,1.264143424,0.00597945,0.288796296,-28.81683565,1.612812129,-0.277076529,-0.394553994,-0.431188298,0.014036264,0.008287055,-0.078484804,0.04991629,-0.02029491,-0.050059744,0.009282575,-0.075408633,0.016612238,0.007447573,0.019051028,0.021301442,0.014322981,0.008980751,0.018918596,0.00423425,0.007353478,0.012870356,0.016259018,0.013030761,0.014870656,male
0.141521599,0.012015926,2.752484464,0.231793699,0.215407725,1.220801579,0.006453401,0.239962121,-28.56072776,1.867407008,-0.767344194,-0.576112,-0.199636451,0.020430832,-0.042996982,0.027376489,0.104205933,-0.016455202,-0.089262964,0.065320449,-0.12171644,0.017379515,0.019870236,0.021999429,0.012782134,0.010720726,0.010006724,0.018089101,0.005103357,0.008073223,0.009412176,0.016068772,0.013295065,0.015116934,male
0.199545548,0.010126708,2.761769549,0.280785798,0.221245501,1.41312792,0.005831895,0.332694175,-28.91135218,1.433085273,-0.561920235,-0.423000093,-0.159275363,-0.003302734,-0.045877401,-0.055829419,0.010817574,0.027494171,-0.050970883,0.051600298,-0.039379971,0.015424661,0.007273546,0.017369846,0.013407554,0.012616246,0.01217059,0.017868853,0.005004095,0.009861311,0.013399989,0.012511572,0.010883266,0.014083322,male
0.208192933,0.007222599,2.684482463,0.290883383,0.213895713,1.277939147,0.005862631,0.338480769,-28.34361089,1.839984398,-0.466208126,-0.236402555,-0.168524467,-0.222371498,0.047606997,-0.142732135,-0.040432544,0.032997727,-0.084819912,0.018146765,-0.065444846,0.015116485,0.0099022,0.023920919,0.012701206,0.011723438,0.013094752,0.017406678,0.00296222,0.011830948,0.009749394,0.013012864,0.007775281,0.01552357,male
0.153350603,0.014710238,2.721251426,0.23093152,0.192389928,1.178186415,0.006424049,0.253294574,-26.54061189,1.659290802,-0.652554957,-0.34327952,-0.443122408,0.078883616,0.095681763,-0.129969817,-0.062101467,-0.045229972,-0.062903515,0.019628986,-0.018605162,0.010330781,0.007997653,0.021747725,0.021080116,0.018481725,0.013782646,0.015836459,0.007495074,0.011475576,0.010072082,0.008406958,0.008554882,0.016095299,male
0.204647476,0.00871063,2.602976331,0.290763617,0.217458443,1.483420178,0.005165575,0.354766667,-28.67578181,1.301989391,-0.586355398,-0.356793204,-0.123771123,-0.054980736,0.030372107,-0.0643473,-0.023273741,0.017477166,-0.116939976,0.058497499,-0.10535045,0.012814666,0.008222986,0.019083468,0.012313341,0.012907841,0.013655421,0.015707229,0.004196111,0.007047769,0.012677172,0.017184205,0.007588128,0.013963397,male
0.203988207,0.007328297,2.804652521,0.281072342,0.205171346,1.40069932,0.00597544,0.346828859,-28.05821518,1.417030243,-0.152409936,-0.472223044,-0.147652398,-0.105532373,-0.070369393,-0.079272647,-0.094430246,0.014357125,-0.022199358,0.036229707,-0.064537471,0.01885723,0.011082931,0.015284948,0.010559237,0.0164351,0.01443996,0.014187637,0.00474368,0.012122472,0.009085034,0.01087681,0.006992585,0.014921222,male
0.167238963,0.00823547,2.709884742,0.268192297,0.218354843,1.357569382,0.006486026,0.329957265,-27.26447993,1.553203687,0.16147944,-0.448010928,-0.296258305,-0.074890675,-0.201796086,-0.028545027,0.005818803,-0.010702273,-0.055595384,0.034297806,-0.054097475,0.01926911,0.007964397,0.01884636,0.014213372,0.015009124,0.015240431,0.021676612,0.002792188,0.00982223,0.011429168,0.020511071,0.01359856,0.017794713,male
0.179311218,0.007799813,2.850342764,0.262633222,0.198272996,1.357601956,0.006307755,0.312977528,-28.80264069,1.299412425,-0.200507787,-0.334067227,-0.439372343,-0.009247492,-0.173077243,-0.100264256,0.078520201,-0.124434917,0.021781756,0.045866375,0.00739661,0.012791397,0.006125483,0.014199938,0.016652391,0.017918298,0.018394898,0.01865263,0.003340324,0.01090373,0.010146421,0.014326401,0.007331624,0.018252565,male
0.153724765,0.014454154,2.74260142,0.240741705,0.203613255,1.35793711,0.005487363,0.285996377,-26.93867034,1.294919925,-0.279294537,-0.345732015,-0.572989492,0.098964928,-0.162513625,-0.015829763,0.003672921,-0.086502392,-0.040612083,-0.013933512,0.065989344,0.016318428,0.010055242,0.017374525,0.016278078,0.016646874,0.023283962,0.016986798,0.00366831,0.006755276,0.008059064,0.013804547,0.010180952,0.018420415,male
0.233841499,0.004434473,2.757338103,0.307103121,0.223222935,1.519630842,0.004942604,0.383965863,-30.26851807,1.265146803,-0.169011357,-0.271968098,-0.476439858,0.015460878,-0.12074728,0.042647794,0.004732074,0.037897984,-0.0845274,0.039111848,-0.010210899,0.012224418,0.015062449,0.017913167,0.01377924,0.01540505,0.011063612,0.014979608,0.003084955,0.010455021,0.009799665,0.015111926,0.007010194,0.015771487,male
0.14647883,0.009532504,2.86422884,0.234731315,0.210812172,1.280128829,0.005972971,0.259603659,-28.3003028,1.586799672,-0.469111239,-0.077138532,-0.482076791,-0.091408924,0.012451722,0.05381261,0.095885539,-0.035197091,0.047192001,0.008537025,0.072094746,0.01127638,0.009389713,0.032465342,0.022542617,0.020275635,0.008951513,0.014264606,0.002873499,0.007334248,0.01243248,0.01292684,0.010497144,0.01906164,male
0.175182213,0.008854964,2.615697434,0.271445709,0.216762217,1.403953962,0.006008962,0.333933824,-28.06265033,1.368095187,-0.071313329,-0.344730526,-0.66104446,0.013487976,-0.232498032,-0.001482487,0.143089183,-0.045131514,-0.013363739,-0.025723588,-0.033795439,0.022510155,0.011154359,0.018062889,0.011273612,0.014723567,0.012228547,0.013802705,0.002780433,0.009636865,0.010188666,0.016310872,0.014699528,0.017119258,male
0.238093418,0.010576182,2.740239883,0.299136946,0.217705702,1.635129249,0.005568549,0.403301527,-28.8488313,1.158854257,-0.29369298,-0.329585111,-0.498952101,0.085887246,-0.081217262,0.004752942,0.077065581,-0.090337374,0.036305735,0.002437296,0.009243061,0.010185203,0.010762608,0.017712258,0.016273219,0.012783643,0.00919871,0.012972929,0.003553588,0.009730252,0.00895564,0.013387576,0.005934288,0.013436545,male
0.203859797,0.00857864,2.721148747,0.278184083,0.210272298,1.406395836,0.005703188,0.347099448,-28.29269262,1.336867285,-0.262786917,-0.300878577,-0.479733027,-0.071921176,-0.096628653,0.002730389,0.073430722,0.038598209,-0.017877167,-0.022128016,-0.009277615,0.013140095,0.013925336,0.013669042,0.009474785,0.014992805,0.016878081,0.014245634,0.00316678,0.009954017,0.00975238,0.015253816,0.013228661,0.016390195,male
0.186441661,0.00707646,2.767934502,0.278256785,0.217551684,1.373806446,0.005651048,0.32968543,-28.67577916,1.42724231,-0.116603365,-0.14554018,-0.350509192,-0.066213895,-0.06189728,0.067318033,0.018278473,0.121341994,-0.100510482,0.028538388,0.002654076,0.010855494,0.00948185,0.022085074,0.016341563,0.016746546,0.007667277,0.015445699,0.003620669,0.010618288,0.016423022,0.017005948,0.008700781,0.016893605,male
0.238000203,0.004932051,2.790495457,0.339924145,0.230874803,1.549779671,0.004338249,0.417922297,-29.25085777,1.018494203,0.224982092,-0.418335374,-0.42425074,0.045012051,-0.314511802,-0.011610907,-0.003349196,-0.004128251,-0.041319423,0.048874989,-0.032136342,0.010146941,0.00639844,0.017707741,0.011796158,0.016111819,0.020429942,0.013554872,0.003386393,0.008596089,0.011457699,0.011440436,0.007219687,0.017283828,male
0.228496237,0.004933569,2.77290648,0.306705312,0.215006785,1.497411149,0.005143856,0.374554795,-29.80270071,1.107558569,-0.282046555,-0.203105159,-0.464222531,0.093755766,-0.121892617,-0.016864982,0.033284452,0.04521746,-0.075477493,0.024961313,0.001651828,0.01239408,0.010170746,0.014329071,0.012912298,0.015631947,0.014956369,0.01749736,0.003441937,0.008774832,0.010618214,0.0115488,0.008798919,0.014754037,male
0.167737868,0.006850801,2.76363148,0.244290526,0.190550182,1.232510113,0.006870473,0.27637218,-28.3284533,1.401440166,-0.545975408,-0.282065485,-0.374092515,0.206919855,-0.093816482,-0.053621777,0.057051363,0.101653172,0.046637868,0.020923327,-0.003282567,0.009952631,0.006335771,0.011300393,0.013790943,0.018648516,0.009776132,0.012684648,0.01006364,0.010388231,0.0219598,0.013143248,0.010082025,0.015223141,male
0.164447984,0.009801803,2.686784147,0.238280947,0.202392907,1.298741055,0.005352722,0.291818182,-26.80874234,1.385381407,-0.869216329,-0.257156178,-0.343173676,0.330466648,0.16451381,-0.101368555,0.089118166,0.078816313,0.009570645,0.108353368,-0.043656317,0.005951724,0.011629166,0.015135981,0.009450598,0.01151453,0.017061736,0.014518536,0.008857831,0.013502592,0.011021754,0.011526127,0.005450412,0.013163924,male
0.136600675,0.009647428,2.649505775,0.214986826,0.188206309,1.117587994,0.006511445,0.235965909,-26.90849267,1.624447453,-0.781689135,-0.301389739,-0.362557787,0.223814549,0.065845734,0.061080891,0.056071529,0.011549381,0.002930807,0.076579857,-0.024641088,0.013823388,0.007564396,0.022145776,0.01341093,0.018620547,0.012443836,0.014924013,0.009412645,0.008111396,0.012248517,0.012115609,0.009771575,0.015437762,male
0.178143133,0.003767193,2.763033814,0.259387051,0.213546599,1.248852414,0.005983754,0.293636364,-29.60785194,1.657977585,-0.356328623,-0.282383163,-0.239521712,0.183528649,0.001330887,0.045640812,0.060328423,0.107844202,-0.029011372,0.151946971,-0.008585639,0.011919229,0.005693384,0.030316908,0.01487929,0.020190828,0.008369057,0.01096089,0.006509218,0.008634004,0.018956264,0.015394271,0.011400088,0.017383023,male
0.210526316,0.008568411,2.663562827,0.298184027,0.232365482,1.311809922,0.005906423,0.3485,-27.97815039,1.632363334,-0.345107146,-0.20362155,-0.303806108,0.084807229,0.164276959,-0.043635639,0.092234971,0.064084066,-0.087418143,0.042119026,-0.039217906,0.014638119,0.008691134,0.02667023,0.010235683,0.01957579,0.013375376,0.010922822,0.002686854,0.008155725,0.009606933,0.012380125,0.013197296,0.014620287,male
0.190863579,0.006118791,2.761410038,0.267128257,0.211147967,1.245977008,0.006161232,0.307032967,-28.0898246,1.62077391,-0.590321336,-0.204613668,-0.250128819,0.186154899,0.070048353,-0.058348981,0.078683303,0.127882874,-0.063672676,0.077738692,-0.019406305,0.010743328,0.006945705,0.023244079,0.013454175,0.023913116,0.009021158,0.014376317,0.00857246,0.007846914,0.013583424,0.014542369,0.009028204,0.015602851,male
0.211203854,0.005649642,2.823910298,0.29242962,0.219283869,1.61407268,0.005065762,0.383289474,-29.24310283,1.348893264,-0.432295048,-0.209048302,-0.273821326,0.064464865,0.067871339,-0.055606143,0.17145804,0.031144449,0.029959449,0.079134668,-0.021666923,0.017741145,0.010255571,0.017029058,0.009836893,0.012525722,0.01000287,0.01667456,0.003584294,0.010408995,0.009512869,0.012355144,0.008350996,0.012811746,male
0.152013546,0.010448931,2.886369781,0.223431237,0.18658274,1.139819106,0.006626493,0.260411765,-26.97714991,1.866623652,-0.881645236,-0.115641077,-0.306910947,0.145243417,0.227292806,-0.096915668,0.088676794,0.011535389,0.119577149,0.074467322,0.068198664,0.010075988,0.009902591,0.024253975,0.009219186,0.020225354,0.014943685,0.011328464,0.006294203,0.012180596,0.008519912,0.010404918,0.008845097,0.014654002,male
0.261078776,0.004895958,2.7463968,0.317600151,0.197026018,1.537449336,0.004752539,0.40961165,-28.64546101,0.877274606,-0.560115351,-0.363549705,-0.315182898,0.212954542,0.044276995,-0.065614991,0.036056239,0.053450395,-0.007148079,0.02610553,-0.018277719,0.007429955,0.00765253,0.009964656,0.010369385,0.011909761,0.007134798,0.013633863,0.010664772,0.004655068,0.011646834,0.013898095,0.008257758,0.010072451,male
0.27015511,0.00878379,2.623582293,0.339543907,0.221682763,1.743614343,0.004966826,0.459185393,-28.33966978,0.885405561,-0.094841515,-0.21063397,-0.277511316,0.049974814,0.134021284,-0.032976251,0.100604949,0.056239557,-0.103373123,0.032663564,-0.047522933,0.008578519,0.008138056,0.016645882,0.00901301,0.012092297,0.006555592,0.011609144,0.004027752,0.005719909,0.007976213,0.013115905,0.011453987,0.009661372,male
0.184596276,0.007755002,2.737624893,0.262266782,0.205659334,1.21153726,0.006593937,0.303352273,-28.22035361,1.740313856,-0.515981793,-0.150559179,-0.315320311,0.087650111,-0.17614208,-0.017332125,-0.10366178,-0.036611427,0.045670481,-0.019320803,-0.005608829,0.013770231,0.007173773,0.015956336,0.018425094,0.01914014,0.013345361,0.015328548,0.007579162,0.008330914,0.016097786,0.017431435,0.006035516,0.016101051,male
0.173747404,0.012993603,2.698945927,0.25734101,0.215941103,1.348245767,0.005240929,0.327307692,-26.1093246,1.500653919,-0.69411567,-0.164419495,-0.520292253,0.459666605,-0.021849633,0.003589451,-0.137740045,-0.161765471,0.011564926,-0.007775606,-0.05202525,0.013829889,0.005556706,0.019195092,0.014029092,0.013034012,0.015096638,0.014345826,0.007466435,0.014590564,0.011606142,0.018095729,0.006581812,0.015157507,male
0.280956866,0.003964231,2.657202596,0.347179001,0.241079145,1.53343514,0.00526494,0.451713918,-29.05816968,1.422391385,-0.557320076,-0.045581255,-0.250145352,0.06064799,-0.041961947,-0.022025242,-0.068962947,0.017538485,-0.126113048,-0.014550491,-0.036268776,0.011856933,0.007110001,0.019766401,0.016039816,0.013986571,0.009283136,0.015844684,0.003646983,0.00670908,0.010399059,0.01776133,0.007362059,0.014096223,male
0.120806496,0.014806218,2.664293758,0.215660054,0.21109723,0.956345527,0.006826962,0.208445122,-26.09602739,2.214049179,-0.479227837,-0.185775327,-0.269133552,-0.035906778,-0.109770942,0.047246407,-0.239013861,-0.082869098,-0.116914571,-0.028434742,-0.055854992,0.013715643,0.009929143,0.034227138,0.039507658,0.02353499,0.010288518,0.011191439,0.003588543,0.010437846,0.012827054,0.015580503,0.008116542,0.021929859,male
0.175791923,0.008270995,2.754248998,0.250254474,0.215541882,1.156576937,0.006283532,0.292147887,-28.0301043,1.879505802,-0.796820579,-0.125348914,-0.205547253,0.134825157,-0.083930406,0.014822009,-0.144918522,-0.043576937,-0.107958089,-0.097929096,-0.027958281,0.021170037,0.007202976,0.016991306,0.018456642,0.015446946,0.01223393,0.016259779,0.004699166,0.007661978,0.018046992,0.019559885,0.006962751,0.016492821,male
